conid,start,end,open,high,low,close,volume,source
265598,2024-04-05T13:30:00+00:00,2024-04-08T13:30:00+00:00,169.5899963,170.3899994,168.9499969,169.5800018,42104800,yahoo
265598,2024-04-08T13:30:00+00:00,2024-04-09T13:30:00+00:00,169.0299988,169.1999969,168.2400055,168.4499969,37425500,yahoo
265598,2024-04-09T13:30:00+00:00,2024-04-10T13:30:00+00:00,168.6999969,170.0800018,168.3500061,169.6699982,42373800,yahoo
265598,2024-04-10T13:30:00+00:00,2024-04-11T13:30:00+00:00,168.8000031,169.0899963,167.1100006,167.7799988,49709300,yahoo
265598,2024-04-11T13:30:00+00:00,2024-04-12T13:30:00+00:00,168.3399963,175.4600067,168.1600037,175.0399933,91070300,yahoo
265598,2024-04-12T13:30:00+00:00,2024-04-15T13:30:00+00:00,174.2599945,178.3600006,174.2100067,176.5500031,101670900,yahoo
265598,2024-04-15T13:30:00+00:00,2024-04-16T13:30:00+00:00,175.3600006,176.6300049,172.5,172.6900024,73531800,yahoo
265598,2024-04-16T13:30:00+00:00,2024-04-17T13:30:00+00:00,171.75,173.7599945,168.2700043,169.3800049,73711200,yahoo
265598,2024-04-17T13:30:00+00:00,2024-04-18T13:30:00+00:00,169.6100006,170.6499939,168,168,50901200,yahoo
265598,2024-04-18T13:30:00+00:00,2024-04-19T13:30:00+00:00,168.0299988,168.6399994,166.5500031,167.0399933,43122900,yahoo
265598,2024-04-19T13:30:00+00:00,2024-04-22T13:30:00+00:00,166.2100067,166.3999939,164.0800018,165,68149400,yahoo
265598,2024-04-22T13:30:00+00:00,2024-04-23T13:30:00+00:00,165.5200043,167.2599945,164.7700043,165.8399963,48116400,yahoo
265598,2024-04-23T13:30:00+00:00,2024-04-24T13:30:00+00:00,165.3500061,167.0500031,164.9199982,166.8999939,49537800,yahoo
265598,2024-04-24T13:30:00+00:00,2024-04-25T13:30:00+00:00,166.5399933,169.3000031,166.2100067,169.0200043,48251800,yahoo
265598,2024-04-25T13:30:00+00:00,2024-04-26T13:30:00+00:00,169.5299988,170.6100006,168.1499939,169.8899994,50558300,yahoo
265598,2024-04-26T13:30:00+00:00,2024-04-29T13:30:00+00:00,169.8800049,171.3399963,169.1799927,169.3000031,44838400,yahoo
265598,2024-04-29T13:30:00+00:00,2024-04-30T13:30:00+00:00,173.3699951,176.0299988,173.1000061,173.5,68169400,yahoo
265598,2024-04-30T13:30:00+00:00,2024-05-01T13:30:00+00:00,173.3300018,174.9900055,170,170.3300018,65934800,yahoo
265598,2024-05-01T13:30:00+00:00,2024-05-02T13:30:00+00:00,169.5800018,172.7100067,169.1100006,169.3000031,50383100,yahoo
265598,2024-05-02T13:30:00+00:00,2024-05-03T13:30:00+00:00,172.5099945,173.4199982,170.8899994,173.0299988,94214900,yahoo
265598,2024-05-03T13:30:00+00:00,2024-05-06T13:30:00+00:00,186.6499939,187,182.6600037,183.3800049,163224100,yahoo
265598,2024-05-06T13:30:00+00:00,2024-05-07T13:30:00+00:00,182.3500061,184.1999969,180.4199982,181.7100067,78569700,yahoo
265598,2024-05-07T13:30:00+00:00,2024-05-08T13:30:00+00:00,183.4499969,184.8999939,181.3200073,182.3999939,77305800,yahoo
265598,2024-05-08T13:30:00+00:00,2024-05-09T13:30:00+00:00,182.8500061,183.0700073,181.4499969,182.7400055,45057100,yahoo
265598,2024-05-09T13:30:00+00:00,2024-05-10T13:30:00+00:00,182.5599976,184.6600037,182.1100006,184.5700073,48983000,yahoo
265598,2024-05-10T13:30:00+00:00,2024-05-13T13:30:00+00:00,184.8999939,185.0899963,182.1300049,183.0500031,50759500,yahoo
265598,2024-05-13T13:30:00+00:00,2024-05-14T13:30:00+00:00,185.4400024,187.1000061,184.6199951,186.2799988,72044800,yahoo
265598,2024-05-14T13:30:00+00:00,2024-05-15T13:30:00+00:00,187.5099945,188.3000031,186.2899933,187.4299927,52393600,yahoo
265598,2024-05-15T13:30:00+00:00,2024-05-16T13:30:00+00:00,187.9100037,190.6499939,187.3699951,189.7200012,70400000,yahoo
265598,2024-05-16T13:30:00+00:00,2024-05-17T13:30:00+00:00,190.4700012,191.1000061,189.6600037,189.8399963,52845200,yahoo
265598,2024-05-17T13:30:00+00:00,2024-05-20T13:30:00+00:00,189.5099945,190.8099976,189.1799927,189.8699951,41282900,yahoo
265598,2024-05-20T13:30:00+00:00,2024-05-21T13:30:00+00:00,189.3300018,191.9199982,189.0099945,191.0399933,44361300,yahoo
265598,2024-05-21T13:30:00+00:00,2024-05-22T13:30:00+00:00,191.0899963,192.7299957,190.9199982,192.3500061,42309400,yahoo
265598,2024-05-22T13:30:00+00:00,2024-05-23T13:30:00+00:00,192.2700043,192.8200073,190.2700043,190.8999939,34648500,yahoo
265598,2024-05-23T13:30:00+00:00,2024-05-24T13:30:00+00:00,190.9799957,191,186.6300049,186.8800049,51005900,yahoo
265598,2024-05-24T13:30:00+00:00,2024-05-28T13:30:00+00:00,188.8200073,190.5800018,188.0399933,189.9799957,36327000,yahoo
265598,2024-05-28T13:30:00+00:00,2024-05-29T13:30:00+00:00,191.5099945,193,189.1000061,189.9900055,52280100,yahoo
265598,2024-05-29T13:30:00+00:00,2024-05-30T13:30:00+00:00,189.6100006,192.25,189.5099945,190.2899933,53068000,yahoo
265598,2024-05-30T13:30:00+00:00,2024-05-31T13:30:00+00:00,190.7599945,192.1799927,190.6300049,191.2899933,49889100,yahoo
265598,2024-05-31T13:30:00+00:00,2024-06-03T13:30:00+00:00,191.4400024,192.5700073,189.9100037,192.25,75158300,yahoo
265598,2024-06-03T13:30:00+00:00,2024-06-04T13:30:00+00:00,192.8999939,194.9900055,192.5200043,194.0299988,50080500,yahoo
265598,2024-06-04T13:30:00+00:00,2024-06-05T13:30:00+00:00,194.6399994,195.3200073,193.0299988,194.3500061,47471400,yahoo
265598,2024-06-05T13:30:00+00:00,2024-06-06T13:30:00+00:00,195.3999939,196.8999939,194.8699951,195.8699951,54156800,yahoo
265598,2024-06-06T13:30:00+00:00,2024-06-07T13:30:00+00:00,195.6900024,196.5,194.1699982,194.4799957,41181800,yahoo
265598,2024-06-07T13:30:00+00:00,2024-06-10T13:30:00+00:00,194.6499939,196.9400024,194.1399994,196.8899994,53103900,yahoo
265598,2024-06-10T13:30:00+00:00,2024-06-11T13:30:00+00:00,196.8999939,197.3000031,192.1499939,193.1199951,97010200,yahoo
265598,2024-06-11T13:30:00+00:00,2024-06-12T13:30:00+00:00,193.6499939,207.1600037,193.6300049,207.1499939,172373300,yahoo
265598,2024-06-12T13:30:00+00:00,2024-06-13T13:30:00+00:00,207.3699951,220.1999969,206.8999939,213.0700073,198134300,yahoo
265598,2024-06-13T13:30:00+00:00,2024-06-14T13:30:00+00:00,214.7400055,216.75,211.6000061,214.2400055,97862700,yahoo
265598,2024-06-14T13:30:00+00:00,2024-06-17T13:30:00+00:00,213.8500061,215.1699982,211.3000031,212.4900055,70122700,yahoo
265598,2024-06-17T13:30:00+00:00,2024-06-18T13:30:00+00:00,213.3699951,218.9499969,212.7200012,216.6699982,93728300,yahoo
265598,2024-06-18T13:30:00+00:00,2024-06-20T13:30:00+00:00,217.5899963,218.6300049,213,214.2899933,79943300,yahoo
265598,2024-06-20T13:30:00+00:00,2024-06-21T13:30:00+00:00,213.9299927,214.2400055,208.8500061,209.6799927,86172500,yahoo
265598,2024-06-21T13:30:00+00:00,2024-06-24T13:30:00+00:00,210.3899994,211.8899994,207.1100006,207.4900055,241805100,yahoo
265598,2024-06-24T13:30:00+00:00,2024-06-25T13:30:00+00:00,207.7200012,212.6999969,206.5899963,208.1399994,80727000,yahoo
265598,2024-06-25T13:30:00+00:00,2024-06-26T13:30:00+00:00,209.1499939,211.3800049,208.6100006,209.0700073,55549700,yahoo
265598,2024-06-26T13:30:00+00:00,2024-06-27T13:30:00+00:00,211.5,214.8600006,210.6399994,213.25,66213200,yahoo
265598,2024-06-27T13:30:00+00:00,2024-06-28T13:30:00+00:00,214.6900024,215.7400055,212.3500061,214.1000061,49772700,yahoo
265598,2024-06-28T13:30:00+00:00,2024-07-01T13:30:00+00:00,215.7700043,216.0700073,210.3000031,210.6199951,82542700,yahoo
265598,2024-07-01T13:30:00+00:00,2024-07-02T13:30:00+00:00,212.0899963,217.5099945,211.9199982,216.75,60402900,yahoo
265598,2024-07-02T13:30:00+00:00,2024-07-03T13:30:00+00:00,216.1499939,220.3800049,215.1000061,220.2700043,58046200,yahoo
265598,2024-07-03T13:30:00+00:00,2024-07-05T13:30:00+00:00,220,221.5500031,219.0299988,221.5500031,37369800,yahoo
265598,2024-07-05T13:30:00+00:00,2024-07-08T13:30:00+00:00,221.6499939,226.4499969,221.6499939,226.3399963,60412400,yahoo
265598,2024-07-08T13:30:00+00:00,2024-07-09T13:30:00+00:00,227.0899963,227.8500061,223.25,227.8200073,59085900,yahoo
265598,2024-07-09T13:30:00+00:00,2024-07-10T13:30:00+00:00,227.9299927,229.3999939,226.3699951,228.6799927,48076100,yahoo
265598,2024-07-10T13:30:00+00:00,2024-07-11T13:30:00+00:00,229.3000031,233.0800018,229.25,232.9799957,62627700,yahoo
265598,2024-07-11T13:30:00+00:00,2024-07-12T13:30:00+00:00,231.3899994,232.3899994,225.7700043,227.5700073,64710600,yahoo
265598,2024-07-12T13:30:00+00:00,2024-07-15T13:30:00+00:00,228.9199982,232.6399994,228.6799927,230.5399933,53046500,yahoo
265598,2024-07-15T13:30:00+00:00,2024-07-16T13:30:00+00:00,236.4799957,237.2299957,233.0899963,234.3999939,62631300,yahoo
265598,2024-07-16T13:30:00+00:00,2024-07-17T13:30:00+00:00,235,236.2700043,232.3300018,234.8200073,43234300,yahoo
265598,2024-07-17T13:30:00+00:00,2024-07-18T13:30:00+00:00,229.4499969,231.4600067,226.6399994,228.8800049,57345900,yahoo
265598,2024-07-18T13:30:00+00:00,2024-07-19T13:30:00+00:00,230.2799988,230.4400024,222.2700043,224.1799927,66034600,yahoo
265598,2024-07-19T13:30:00+00:00,2024-07-22T13:30:00+00:00,224.8200073,226.8000031,223.2799988,224.3099976,49151500,yahoo
265598,2024-07-22T13:30:00+00:00,2024-07-23T13:30:00+00:00,227.0099945,227.7799988,223.0899963,223.9600067,48201800,yahoo
265598,2024-07-23T13:30:00+00:00,2024-07-24T13:30:00+00:00,224.3699951,226.9400024,222.6799927,225.0099945,39960300,yahoo
265598,2024-07-24T13:30:00+00:00,2024-07-25T13:30:00+00:00,224,224.8000031,217.1300049,218.5399933,61777600,yahoo
265598,2024-07-25T13:30:00+00:00,2024-07-26T13:30:00+00:00,218.9299927,220.8500061,214.6199951,217.4900055,51391200,yahoo
265598,2024-07-26T13:30:00+00:00,2024-07-29T13:30:00+00:00,218.6999969,219.4900055,216.0099945,217.9600067,41601300,yahoo
265598,2024-07-29T13:30:00+00:00,2024-07-30T13:30:00+00:00,216.9600067,219.3000031,215.75,218.2400055,36311800,yahoo
265598,2024-07-30T13:30:00+00:00,2024-07-31T13:30:00+00:00,219.1900024,220.3300018,216.1199951,218.8000031,41643800,yahoo
265598,2024-07-31T13:30:00+00:00,2024-08-01T13:30:00+00:00,221.4400024,223.8200073,220.6300049,222.0800018,50036300,yahoo
265598,2024-08-01T13:30:00+00:00,2024-08-02T13:30:00+00:00,224.3699951,224.4799957,217.0200043,218.3600006,62501000,yahoo
265598,2024-08-02T13:30:00+00:00,2024-08-05T13:30:00+00:00,219.1499939,225.6000061,217.7100067,219.8600006,105568600,yahoo
265598,2024-08-05T13:30:00+00:00,2024-08-06T13:30:00+00:00,199.0899963,213.5,196,209.2700043,119548600,yahoo
