conid,start,end,open,high,low,close,volume,source
12087792,2025-06-05T23:00:00+00:00,2025-06-08T23:00:00+00:00,1.145383477,1.145869136,1.137229562,1.145383477,0,yahoo
12087792,2025-06-08T23:00:00+00:00,2025-06-09T23:00:00+00:00,1.140784144,1.14403379,1.138757586,1.140784144,0,yahoo
12087792,2025-06-09T23:00:00+00:00,2025-06-10T23:00:00+00:00,1.142804861,1.14483285,1.137462378,1.142804861,0,yahoo
12087792,2025-06-10T23:00:00+00:00,2025-06-11T23:00:00+00:00,1.143746018,1.149095058,1.140601993,1.143746018,0,yahoo
12087792,2025-06-11T23:00:00+00:00,2025-06-12T23:00:00+00:00,1.150933385,1.162871838,1.150284648,1.150933385,0,yahoo
12087792,2025-06-12T23:00:00+00:00,2025-06-15T23:00:00+00:00,1.160025477,1.161210895,1.149293184,1.160025477,0,yahoo
12087792,2025-06-15T23:00:00+00:00,2025-06-16T23:00:00+00:00,1.155668497,1.161480665,1.152485251,1.155668497,0,yahoo
12087792,2025-06-16T23:00:00+00:00,2025-06-17T23:00:00+00:00,1.155134559,1.157407403,1.151251435,1.155134559,0,yahoo
12087792,2025-06-17T23:00:00+00:00,2025-06-18T23:00:00+00:00,1.148263812,1.153003573,1.148237467,1.148263812,0,yahoo
12087792,2025-06-18T23:00:00+00:00,2025-06-19T23:00:00+00:00,1.147749782,1.148685932,1.144845843,1.147749782,0,yahoo
12087792,2025-06-19T23:00:00+00:00,2025-06-22T23:00:00+00:00,1.1512779,1.153455734,1.149610281,1.1512779,0,yahoo
12087792,2025-06-22T23:00:00+00:00,2025-06-23T23:00:00+00:00,1.150086284,1.155174613,1.145554066,1.150086284,0,yahoo
12087792,2025-06-23T23:00:00+00:00,2025-06-24T23:00:00+00:00,1.15990448,1.163589001,1.158292174,1.15990448,0,yahoo
12087792,2025-06-24T23:00:00+00:00,2025-06-25T23:00:00+00:00,1.161224365,1.163142323,1.159097791,1.161224365,0,yahoo
12087792,2025-06-25T23:00:00+00:00,2025-06-26T23:00:00+00:00,1.168374419,1.174342871,1.166861176,1.168374419,0,yahoo
12087792,2025-06-26T23:00:00+00:00,2025-06-29T23:00:00+00:00,1.169221401,1.175088167,1.168429017,1.169221401,0,yahoo
